mass_A
t	x
1.380799667E2	2.670752473E0
1.382399000E2	-8.444069235E0
1.384165667E2	-2.041515712E1
1.385761333E2	-3.333038721E1
1.387518667E2	-4.720719216E1
1.389120667E2	-5.893951943E1
1.390878000E2	-9.019168878E1
1.392480667E2	-9.791568312E1
1.394080000E2	-9.914652654E1
1.395839333E2	-9.750404832E1
1.397439333E2	-9.546356865E1
1.399198000E2	-9.155269472E1
1.400798667E2	-8.255417257E1
1.402399667E2	-5.345022439E1
1.404163333E2	-4.706412259E1
1.405767333E2	-4.022444688E1
1.407519333E2	-3.244377086E1
1.409119667E2	-2.267633825E1
1.410720333E2	-7.859665833E0
1.412480667E2	1.890989321E0
1.414080667E2	9.681959363E0
1.415838667E2	1.501518307E1
1.417439000E2	1.556931982E1
1.419199000E2	1.011965462E1
1.420800667E2	5.302247516E0
1.422400000E2	-5.893682461E0
1.424163333E2	-1.603754277E1
1.425760000E2	-2.969733289E1
1.427519000E2	-4.378518867E1
1.429119667E2	-5.672765164E1
1.430720333E2	-8.659744178E1
1.432479333E2	-9.662220067E1
1.434080000E2	-9.858672645E1
1.435840333E2	-9.862784007E1
1.437441667E2	-9.583343056E1
1.439040000E2	-9.166575421E1
1.440800333E2	-8.375144107E1
1.442399667E2	-5.405663982E1
1.444163000E2	-4.765266917E1
1.445761667E2	-4.042101964E1
1.447363333E2	-3.303544005E1
1.449120333E2	-2.286807964E1
1.450719333E2	-8.047053885E0
1.452481000E2	2.127555031E0
1.454080000E2	9.894371263E0
1.455838667E2	1.502184165E1
1.457439333E2	1.460747102E1
1.459039667E2	9.010761638E0
1.460799333E2	3.884339380E0
1.462400333E2	-7.194943369E0
1.464160667E2	-1.911923106E1
1.465760000E2	-3.285286148E1
1.467359667E2	-4.748041305E1
1.469120667E2	-5.903609379E1
1.470721000E2	-8.903171733E1
1.472479667E2	-9.728759396E1
1.474081333E2	-9.873022781E1
1.475679667E2	-9.768719499E1
1.477438667E2	-9.402076500E1
1.479040667E2	-8.886395578E1
1.480799333E2	-7.679721860E1
1.482401000E2	-5.157377506E1
1.484160000E2	-4.343084051E1
1.485759333E2	-3.657199718E1
1.487359667E2	-2.809089876E1
1.489118667E2	-3.069390066E1
1.490719333E2	-1.247433537E0
1.492479000E2	7.598310858E0
1.494080333E2	1.337045533E1
1.495679333E2	1.540713443E1
1.497438333E2	1.004287171E1
1.499039667E2	6.275798992E0
1.500801667E2	-5.242817433E0
1.502399333E2	-1.688683292E1
1.503998667E2	-3.045548240E1
1.505759333E2	-4.357319174E1
1.507358667E2	-5.697809104E1
1.509118333E2	-8.775713281E1
1.510718667E2	-9.679941198E1
1.512330000E2	-9.766441654E1
1.514078667E2	-9.764848361E1
1.515680000E2	-9.487858621E1
1.517444000E2	-8.921460576E1
1.519039000E2	-7.738004600E1
1.520799667E2	-5.195705818E1
1.522400667E2	-4.297429101E1
1.524007667E2	-3.603157111E1
1.525760333E2	-2.718058769E1
1.527360333E2	-1.345851776E1
1.529120333E2	-3.097962657E-1
1.530719333E2	8.208868756E0
1.532324333E2	1.407708719E1
1.534080333E2	1.491987141E1
1.535679333E2	8.954689747E0
1.537439667E2	4.548872574E0
1.539040333E2	-7.300467158E0
1.540641000E2	-1.994483591E1
1.542400333E2	-3.425853873E1
1.543999333E2	-4.874843316E1
1.545760333E2	-7.895653423E1
1.547360333E2	-9.186563116E1
1.548963333E2	-9.759176477E1
1.550720667E2	-9.800295990E1
1.552322333E2	-9.618535025E1
1.554080333E2	-9.341911273E1
1.555679667E2	-8.541080324E1
1.557438333E2	-7.388937845E1
1.559041000E2	-4.896082199E1
1.560642667E2	-4.119432104E1
1.562399333E2	-3.369182417E1
1.564007333E2	-2.308107575E1
1.565759667E2	-6.576272843E0
1.567360333E2	3.755271751E0
1.568962667E2	1.111076342E1
1.570719333E2	1.584772394E1
1.572327000E2	1.150380071E1
1.574079333E2	8.037395719E0
1.575679667E2	-2.082841452E0
1.577280667E2	-1.469392378E1
1.579039333E2	-2.819708996E1
1.580644000E2	-4.291154303E1
1.582400000E2	-5.766517431E1
1.584002333E2	-8.875995929E1
1.585759333E2	-9.752175596E1
1.587359667E2	-9.866001493E1
1.588962000E2	-9.826662058E1
1.590719667E2	-9.402352264E1
1.592323333E2	-8.643297829E1
1.594080667E2	-7.554704811E1
1.595679333E2	-5.059936982E1
1.597280667E2	-4.272234036E1
1.599039000E2	-3.497134061E1
1.600640333E2	-2.579675485E1
1.602399333E2	-1.008568292E1
1.604000000E2	1.253956985E0
1.605599000E2	9.736780006E0
1.607359667E2	1.460276233E1
1.608964667E2	1.150314701E1
1.610718667E2	7.260192602E0
1.612321000E2	-9.455643741E-2
1.613918667E2	-1.380564815E1
1.615679667E2	-2.818494022E1
1.617279667E2	-4.392888055E1
1.619039333E2	-5.859071464E1
1.620641333E2	-8.978645330E1
1.622399000E2	-9.799778652E1
1.624002667E2	-9.955225350E1
1.625601000E2	-9.771535760E1
1.627360667E2	-9.317534744E1
1.628960667E2	-8.452861108E1
1.630719333E2	-7.450488145E1
1.632324333E2	-4.861276469E1
1.633920000E2	-4.127834548E1
1.635680667E2	-3.364461843E1
1.637281333E2	-3.850282316E1
1.639039000E2	-5.827568595E0
1.640641667E2	4.201005179E0
1.642240000E2	1.168913344E1
1.644000333E2	1.415987067E1
1.645600333E2	8.370613284E0
1.647360667E2	5.047899642E0
1.648963333E2	-6.329070668E0
1.650719333E2	-2.001335136E1
1.652323667E2	-3.585463864E1
1.653920000E2	-5.216741096E1
1.655679333E2	-8.438163816E1
1.657278667E2	-9.624616903E1
1.659039000E2	-9.933625868E1
1.660640333E2	-9.969218424E1
1.662240333E2	-9.581612344E1
1.663999333E2	-8.971000054E1
1.665600667E2	-7.647744298E1
1.667358667E2	-5.238861163E1
1.668963333E2	-4.449356937E1
1.670561000E2	-3.713180586E1
1.672320667E2	-2.802695240E1
1.673919667E2	-3.466055120E1
1.675680333E2	-7.232311910E0
1.677279667E2	1.079134241E0
1.678881333E2	7.745475829E0
1.680639667E2	5.753089571E0
1.682238667E2	1.898271576E0
1.684000667E2	-4.878289449E0
1.685600333E2	-1.801603724E1
1.687359333E2	-3.332467439E1
1.688961000E2	-4.975892852E1
1.690561000E2	-8.316787349E1
1.692322667E2	-9.577755474E1
1.693919667E2	-9.810507471E1
1.695679000E2	-9.895116231E1
1.697280333E2	-9.604842968E1
1.698881333E2	-9.038534174E1
1.700638667E2	-7.647905501E1
1.702239333E2	-5.255257835E1
1.703999667E2	-4.403477207E1
1.705599333E2	-3.717826659E1
1.707198667E2	-4.409968857E1
1.708959000E2	-3.481910764E1
1.710559000E2	-7.036491212E0
1.712318333E2	1.863806449E0
1.713919667E2	8.153070851E0
1.715678000E2	5.218306783E0
1.717279333E2	8.712652624E-1
1.718879333E2	-6.968799418E0
1.720643333E2	-2.083770637E1
1.722240667E2	-3.562433193E1
1.723998000E2	-5.286865617E1
1.725599667E2	-8.448756596E1
1.727200333E2	-9.743057115E1
1.728962333E2	-9.842739609E1
1.730558667E2	-9.876855957E1
1.732318333E2	-9.510664144E1
1.733920333E2	-8.873432406E1
1.735521000E2	-7.380389223E1
1.737278333E2	-4.936751297E1
1.738880333E2	-4.095308810E1
1.740643000E2	-3.297206026E1
1.742239000E2	-3.908550262E1
1.743841333E2	-1.227873493E1
1.745599333E2	-2.011034035E0
1.747201000E2	5.763192094E0
1.748959667E2	8.226171915E0
1.750558667E2	3.482250326E0
1.752319000E2	-2.311724691E0
1.753920000E2	-1.496940217E1
1.755519333E2	-2.942033871E1
1.757278333E2	-4.437391111E1
1.758880333E2	-6.006239401E1
1.760638667E2	-9.205637145E1
1.762239333E2	-9.971333665E1
1.763846333E2	-9.920814445E1
1.765599667E2	-9.689241686E1
1.767200333E2	-9.284737539E1
1.768961000E2	-8.150037750E1
1.770560000E2	-5.015083512E1
1.772163000E2	-3.701871231E1
1.773919667E2	-3.379523612E1
1.775520667E2	-3.966990245E1
1.777280667E2	-1.340000000E1
1.778879000E2	-1.689712307E0
1.780642667E2	6.307179562E0
1.782238667E2	8.949168224E0
1.783840333E2	4.738871471E0
1.785600000E2	-1.681873342E0
1.787200667E2	-1.640624218E1
1.788958333E2	-3.292094096E1
1.790560667E2	-5.027650309E1
1.792166000E2	-8.406870251E1
1.793919333E2	-9.636329915E1
1.795521000E2	-9.967823377E1
1.797279667E2	-9.950440149E1
1.798881000E2	-9.542943047E1
1.800479667E2	-8.817227577E1
1.802239000E2	-7.498580385E1
1.803839333E2	-4.852271414E1
1.805598333E2	-3.967079037E1
1.807198667E2	-3.088507830E1
1.808804667E2	-3.484149007E1
1.810559333E2	-8.057081705E0
1.812159333E2	1.717661092E0
1.813919333E2	9.411502720E0
1.815519000E2	6.787526209E0
1.817279000E2	3.535377593E0
1.818879333E2	-4.695803217E0
1.820481000E2	-2.305505805E1
1.822238333E2	-3.988054164E1
1.823839000E2	-5.844796588E1
1.825599333E2	-9.209018139E1
1.827198667E2	-9.893782915E1
1.828806333E2	-9.977016379E1
1.830559333E2	-9.732951658E1
1.832159333E2	-9.287607003E1
1.833918667E2	-7.935466934E1
1.835520000E2	-5.045965163E1
1.837122667E2	-4.128184817E1
1.838879333E2	-3.308041108E1
1.840481333E2	-3.804966710E1
1.842238667E2	-1.187640928E1
1.843839000E2	-4.268760556E-1
1.845600000E2	7.258608257E0
1.847201000E2	6.806111149E0
1.848807000E2	2.992815688E0
1.850560333E2	-3.159845695E0
1.852166000E2	-1.786033924E1
1.853919000E2	-3.493557703E1
1.855524333E2	-5.321212004E1
1.857125667E2	-8.561044314E1
1.858883667E2	-9.831293523E1
1.860479333E2	-9.856763552E1
1.862238667E2	-9.814214747E1
1.863839333E2	-9.288038423E1
1.865439667E2	-8.429866864E1
1.867199667E2	-5.007771878E1
1.868806000E2	-4.267275625E1
1.870560333E2	-3.322287731E1
1.872161000E2	-3.638060996E1
1.873760333E2	-7.776516245E0
1.875519667E2	3.155168844E0
1.877122333E2	1.065688992E1
1.878878667E2	9.580855769E0
1.880482000E2	2.352397939E0
1.882239000E2	-4.350579394E0
1.883839000E2	-2.124309681E1
1.885444333E2	-3.663525925E1
1.887200667E2	-5.496788141E1
1.888808000E2	-8.761950478E1
1.890559333E2	-9.828526821E1
1.892162333E2	-9.812825872E1
1.893760333E2	-9.756250417E1
1.895520000E2	-9.135717952E1
1.897123333E2	-7.939032338E1
1.898880333E2	-4.929214599E1
1.900486333E2	-4.021912987E1
1.902079667E2	-3.089470687E1
1.903839333E2	-3.384246050E1
1.905439667E2	-2.429959626E0
1.907199333E2	7.841963053E0
1.908800667E2	1.383001587E1
1.910559333E2	9.370237041E0
1.912159667E2	4.104630653E0
1.913759667E2	-7.004598583E0
1.915519667E2	-2.552591096E1
1.917119000E2	-4.136785814E1
1.918878333E2	-5.927254497E1
1.920482333E2	-9.263752975E1
1.922079333E2	-9.953682239E1
1.923838333E2	-9.841378933E1
1.925438667E2	-9.484163548E1
1.927198000E2	-8.661816295E1
1.928803333E2	-5.393607027E1
1.930398667E2	-4.701048804E1
1.932162333E2	-3.773233464E1
1.933758667E2	-3.811262419E1
1.935521333E2	-1.326506007E1
1.937123000E2	-9.493314882E-1
1.938720667E2	7.182784584E0
1.940481000E2	9.748792250E0
1.942079000E2	2.892415691E0
1.943843333E2	-2.068926216E0
1.945446000E2	-1.808893030E1
1.947199333E2	-3.554904499E1
1.948800000E2	-5.240605519E1
1.950399333E2	-8.494969683E1
1.952159333E2	-9.868720499E1
1.953759667E2	-9.841534484E1
1.955519667E2	-9.786369346E1
1.957120333E2	-9.079208566E1
1.958720667E2	-7.992229981E1
1.960480333E2	-4.894339847E1
1.962080667E2	-3.953015003E1
1.963839000E2	-3.054670949E1
1.965443000E2	-3.514150827E1
1.967040667E2	-7.106745984E0
1.968801333E2	4.205770648E0
1.970401333E2	1.090001982E1
1.972160333E2	6.013910049E0
1.973759000E2	-3.279763477E-1
1.975362000E2	-1.319318890E1
1.977121667E2	-3.214397408E1
1.978720333E2	-4.982116081E1
1.980479667E2	-8.431935185E1
1.982080000E2	-9.740496207E1
1.983839000E2	-9.923669206E1
1.985440000E2	-9.839648581E1
1.987040667E2	-9.172839566E1
1.988803333E2	-8.131558557E1
1.990400000E2	-5.038772636E1
1.992159333E2	-4.062609593E1
1.993759667E2	-3.299348324E1
1.995363000E2	-3.659611227E1
1.997122333E2	-8.761301085E0
1.998720333E2	3.058828879E0
2.000479667E2	1.045839840E1
2.002080000E2	5.263236150E0
2.003680333E2	7.114130825E-1
2.005440667E2	-1.002182365E1
2.007039667E2	-3.026325529E1
2.008801667E2	-4.800778931E1
2.010400333E2	-8.331057484E1
2.012160333E2	-9.714756945E1
2.013759667E2	-9.881160945E1
2.015360333E2	-9.873046592E1
2.017119333E2	-9.313075691E1
2.018720000E2	-8.306871495E1
2.020478667E2	-4.945085369E1
2.022078667E2	-4.020281238E1
2.023680333E2	-3.207916934E1
2.025439000E2	-3.602757668E1
2.027039000E2	-7.478888953E0
2.028799333E2	3.170850735E0
2.030400333E2	8.489953072E0
2.031999333E2	3.111697645E0
2.033759333E2	-7.652869200E-1
2.035359000E2	-1.539338112E1
2.037120667E2	-3.386070991E1
2.038720667E2	-5.260496270E1
2.040319000E2	-8.627659705E1
2.042078667E2	-9.875127402E1
2.043679667E2	-9.819243254E1
2.045439000E2	-9.661743030E1
2.047040000E2	-8.979213393E1
2.048803000E2	-7.670870074E1
2.050399333E2	-4.720642592E1
2.051999667E2	-3.642173257E1
2.053759333E2	-2.729853348E1
2.055361333E2	-1.387123138E1
2.057120333E2	-7.994344042E-1
2.058720667E2	8.240444702E0
2.060320667E2	1.011660806E1
2.062079333E2	2.112121702E0
2.063680333E2	-3.825814139E0
2.065441333E2	-2.223047321E1
2.067039333E2	-3.965647200E1
2.068639000E2	-5.916583445E1
2.070399000E2	-9.336465411E1
2.071999667E2	-9.989501504E1
2.073759333E2	-9.733556388E1
2.075359667E2	-9.369647619E1
2.077118333E2	-8.432718242E1
2.078719000E2	-6.912525545E1
2.080325333E2	-4.286219522E1
2.082079333E2	-3.385887013E1
2.083680000E2	-3.764996294E1
2.085440667E2	-2.590985754E1
2.087039333E2	2.094184279E0
2.088640667E2	8.730758205E0
2.090399667E2	3.054274073E0
2.092000000E2	-1.237139824E0
2.093758667E2	-1.687438113E1
2.095360000E2	-3.412152623E1
2.096962333E2	-5.186037978E1
2.098720667E2	-8.713453886E1
2.100320000E2	-9.981502261E1
2.102079000E2	-9.771783152E1
2.103681667E2	-9.547035784E1
2.105281000E2	-8.807429670E1
2.107038667E2	-7.254263338E1
2.108638667E2	-4.675285164E1
2.110399000E2	-3.543833197E1
2.112000000E2	-2.423529372E1
2.113759333E2	-1.218835106E1
2.115360000E2	-3.398796733E-1
2.116962000E2	8.873495734E0
2.118719667E2	5.747287494E0
2.120320333E2	5.903295825E-1
2.122079667E2	-1.007296257E1
2.123681000E2	-3.223551635E1
2.125283333E2	-4.970158447E1
2.127042333E2	-8.489769102E1
2.128645667E2	-9.999288382E1
2.130398333E2	-9.917669442E1
2.132001333E2	-9.721034181E1
2.133600667E2	-8.903334461E1
2.135358667E2	-7.427502456E1
2.136971333E2	-4.733819361E1
2.138719333E2	-3.623496380E1
2.140319333E2	-4.102102445E1
2.142078333E2	-2.910195888E1
2.143679333E2	-6.546928288E-1
2.145284667E2	8.424620071E0
2.147039333E2	4.973154043E0
2.148639667E2	7.834568195E-1
2.150398333E2	-9.957808532E0
2.151999667E2	-3.042974376E1
2.153601333E2	-4.889936694E1
2.155358333E2	-8.389453639E1
2.156964667E2	-9.782292785E1
2.158719000E2	-9.963078118E1
2.160320333E2	-9.770243492E1
2.161919667E2	-9.032701941E1
2.163680000E2	-7.630117072E1
2.165283000E2	-4.511064768E1
2.167039000E2	-3.387304002E1
2.168644667E2	-3.756091713E1
2.170241000E2	-2.432764790E1
2.171999333E2	5.232068284E0
2.173600667E2	1.203451504E1
2.175360333E2	5.972873627E0
2.176958333E2	6.957912770E-1
2.178720000E2	-1.396158952E1
2.180319667E2	-3.619216627E1
2.181920000E2	-5.466506508E1
2.183681000E2	-8.871528804E1
2.185282667E2	-9.997247831E1
2.187039667E2	-9.761678926E1
2.188638667E2	-9.498869711E1
2.190243667E2	-8.404356730E1
2.192000000E2	-6.907513690E1
2.193601000E2	-4.233282678E1
2.195359000E2	-3.268638907E1
2.196968667E2	-3.578919103E1
2.198561000E2	-2.311144346E1
2.200320000E2	4.312078706E0
2.201920667E2	7.051550866E0
2.203678333E2	3.686739962E-1
2.205285000E2	-4.298476010E0
2.207039333E2	-2.435335970E1
2.208639000E2	-4.336087844E1
2.210240000E2	-6.216534473E1
2.211998333E2	-9.560910683E1
2.213599667E2	-9.959484330E1
2.215361333E2	-9.634801610E1
2.216964333E2	-8.999115784E1
2.218560667E2	-7.424965756E1
2.220319667E2	-4.618720248E1
2.221921000E2	-3.431045371E1
2.223680000E2	-3.793542387E1
2.225284333E2	-2.459877524E1
2.226881000E2	4.343624028E0
2.228639000E2	1.150093099E1
2.230245333E2	3.773958576E0
2.232000000E2	-3.108659495E0
2.233598667E2	-1.911014036E1
2.235199333E2	-4.013337547E1
2.236959333E2	-6.061857252E1
2.238559667E2	-9.393571774E1
2.240319333E2	-9.961952376E1
2.241919667E2	-9.827214270E1
2.243678333E2	-9.217812761E1
2.245281333E2	-7.803799283E1
2.246879667E2	-4.696945991E1
2.248639667E2	-3.593637830E1
2.250240000E2	-4.066677105E1
2.251998667E2	-2.797965078E1
2.253601333E2	1.736198739E0
2.255200000E2	1.017729740E1
2.256963667E2	4.857997346E0
2.258560000E2	-1.216829913E0
2.260319000E2	-1.617293375E1
2.261919667E2	-3.734649609E1
2.263521667E2	-5.705997149E1
2.265282000E2	-9.230783843E1
2.266879667E2	-1.004078250E2
2.268643333E2	-9.728014018E1
2.270239333E2	-9.332836224E1
2.271999000E2	-8.080288628E1
2.273599667E2	-4.705007754E1
2.275200333E2	-3.260000000E1
2.276962667E2	-4.171442650E1
2.278560333E2	-1.207547170E1
2.280318667E2	1.028884524E0
2.281920000E2	9.817811720E0
2.283520333E2	4.054229183E0
2.285282000E2	-2.779580058E0
2.286880333E2	-1.633615701E1
2.288639333E2	-3.912089869E1
2.290239000E2	-5.917755661E1
2.291845333E2	-7.592604158E1
2.293600667E2	-8.326457191E1
2.295199667E2	-8.008354502E1
2.296958667E2	-7.420639402E1
2.298560667E2	-5.990930512E1
2.300161000E2	-4.775864914E1
2.301921000E2	-3.600281109E1
2.303520333E2	-2.422103850E1
2.305279000E2	-1.008403947E1
2.306879667E2	-2.242663995E0
2.308638000E2	9.679486730E0
2.310239000E2	2.166136454E0
2.311841000E2	-5.022065964E0
2.313600333E2	-2.259281237E1
2.315200000E2	-4.360574195E1
2.316959000E2	-6.345555056E1
2.318560000E2	-7.890280199E1
2.320159667E2	-8.231969129E1
2.321920000E2	-7.882600552E1
2.323523333E2	-7.098122215E1
2.325278667E2	-5.580062788E1
2.326880000E2	-4.619643192E1
2.328479667E2	-3.593231850E1
2.330239333E2	-2.298807356E1
2.331841667E2	-8.872283373E0
2.333599333E2	3.014245058E0
2.335199333E2	4.389192128E0
2.336798667E2	-1.288333289E0
2.338562667E2	-9.493270782E0
2.340160667E2	-3.228790445E1
2.341918333E2	-5.177100527E1
2.343521000E2	-7.089792763E1
2.345278000E2	-8.337227125E1
2.346879000E2	-8.186030485E1
2.348479667E2	-7.684600883E1
2.350239333E2	-6.389462034E1
2.351839000E2	-5.090903083E1
2.353600333E2	-4.013409632E1
2.355199000E2	-2.967327743E1
2.356800333E2	-1.528421633E1
2.358559667E2	-1.190736228E0
2.360162000E2	6.755031876E0
2.361918667E2	1.585899565E0
2.363518667E2	-2.936713580E0
2.365119000E2	-1.936789297E1
2.366880667E2	-4.207638841E1
2.368479667E2	-6.167830126E1
2.370239000E2	-7.799644048E1
2.371838667E2	-8.276510433E1
2.373598000E2	-8.008516211E1
2.375199333E2	-7.094134783E1
2.376799333E2	-5.459692098E1
2.378558333E2	-4.554355758E1
2.380163667E2	-3.381839639E1
2.381919000E2	-2.086033192E1
2.383520000E2	-6.156603680E0
2.385124333E2	4.885281808E0
2.386879667E2	3.797553563E0
2.388486667E2	-2.338803398E0
2.390238667E2	-1.132290930E1
2.391839667E2	-3.755297115E1
2.393444000E2	-5.616714563E1
2.395199667E2	-7.392637670E1
2.396799667E2	-8.247360199E1
2.398559000E2	-8.160212461E1
2.400159333E2	-7.359797112E1
2.401761667E2	-5.830432200E1
2.403518333E2	-4.907217355E1
2.405118667E2	-3.781238977E1
2.406878333E2	-2.539118888E1
2.408479000E2	-1.011312077E1
2.410237667E2	-6.523514711E0
2.411839333E2	5.475550984E0
2.413445667E2	-1.160593950E0
2.415199667E2	-6.816529025E0
2.416801000E2	-2.962207365E1
2.418558667E2	-5.145992840E1
2.420159000E2	-7.184101077E1
2.421762667E2	-8.145187948E1
2.423520667E2	-8.155062692E1
2.425119667E2	-7.593159054E1
2.426880667E2	-6.323966783E1
2.428479000E2	-5.085413003E1
2.430080000E2	-3.909951524E1
2.431844000E2	-2.869669970E1
2.433441333E2	-1.274954409E1
2.435201000E2	-1.104335615E0
2.436799667E2	4.351033123E0
2.438560000E2	-1.879852646E0
2.440159333E2	-6.207186636E0
2.441760000E2	-2.798651770E1
2.443518333E2	-4.606457857E1
2.445119667E2	-7.002178740E1
2.446879000E2	-8.090485321E1
2.448479000E2	-8.103899628E1
2.450079000E2	-7.697344271E1
2.451844000E2	-6.351678650E1
2.453444000E2	-5.043430658E1
2.455199000E2	-3.871267871E1
2.456798667E2	-2.721799749E1
2.458400000E2	-1.294745942E1
2.460158667E2	-3.322655479E-1
2.461761000E2	5.247340978E0
2.463518667E2	-8.850563129E-1
2.465119333E2	-6.119105422E0
2.466720333E2	-2.839136639E1
2.468479667E2	-5.109952607E1
2.470079333E2	-7.078112666E1
2.471839000E2	-8.061881345E1
2.473442000E2	-7.968612913E1
2.475199333E2	-7.621323430E1
2.476799333E2	-6.117746708E1
2.478400333E2	-4.904011237E1
2.480159000E2	-3.628746903E1
2.481763000E2	-2.312788829E1
2.483519000E2	-8.990658324E0
2.485122000E2	2.925013445E0
2.486720000E2	5.688946242E0
2.488480333E2	-2.335183057E0
2.490080333E2	-9.107170198E0
2.491841333E2	-3.392695067E1
2.493444667E2	-5.515487273E1
2.495048000E2	-7.473522619E1
2.496800333E2	-8.221824708E1
2.498401000E2	-7.824870925E1
2.500160000E2	-7.411287181E1
2.501763333E2	-5.807305035E1
2.503519667E2	-4.699099256E1
2.505124333E2	-3.364589580E1
2.506719667E2	-1.994997594E1
2.508480333E2	-5.868695836E0
2.510080000E2	4.226788447E0
2.511841000E2	3.014578331E0
2.513444667E2	-3.005846334E0
2.515041000E2	-1.364472718E1
2.516799667E2	-3.904709668E1
2.518400000E2	-6.010675460E1
2.520159333E2	-7.731282177E1
2.521762667E2	-8.283216709E1
2.523360333E2	-7.740993289E1
2.525121667E2	-7.030999776E1
2.526720333E2	-5.297326511E1
2.528480333E2	-4.334063097E1
2.530079667E2	-2.911270166E1
2.531681000E2	-1.507989424E1
2.533440000E2	-1.097478198E0
2.535041333E2	6.998387766E0
2.536800667E2	8.346719682E-1
2.538401000E2	-7.107752939E0
2.540159000E2	-2.489413768E1
2.541761333E2	-4.871983687E1
2.543361333E2	-6.939062043E1
2.545119000E2	-8.204585998E1
2.546720000E2	-8.092678737E1
2.548478333E2	-7.581126623E1
2.550080000E2	-6.233953641E1
2.551680667E2	-4.701724418E1
2.553445000E2	-3.522794986E1
2.555043000E2	-2.177439795E1
2.556798333E2	-7.681754866E0
2.558399333E2	5.389301329E0
2.559999000E2	5.946562785E0
2.561765000E2	-2.982710390E0
2.563360333E2	-1.557001529E1
2.565124333E2	-3.852256156E1
2.566719667E2	-6.000803560E1
2.568479667E2	-7.813113242E1
2.570079333E2	-8.208697561E1
2.571679667E2	-7.922987448E1
2.573441000E2	-6.770158162E1
2.575040000E2	-5.104611275E1
2.576798667E2	-4.017114590E1
2.578399667E2	-2.732492297E1
2.580005667E2	-1.178975409E1
2.581763333E2	-1.520103906E0
2.583360000E2	9.048244103E0
2.585118333E2	8.677011612E-1
2.586719667E2	-8.196531585E0
2.588320333E2	-3.212793942E1
2.590081667E2	-5.381417355E1
2.591680667E2	-7.348715018E1
2.593442000E2	-8.243584820E1
2.595039667E2	-8.000575971E1
2.596645000E2	-7.280442110E1
2.598400333E2	-5.467218920E1
2.600001000E2	-4.543581454E1
2.601764000E2	-3.138546749E1
2.603358667E2	-1.650192600E1
2.605118000E2	-9.857471153E-1
2.606718000E2	7.893333448E0
2.608319333E2	2.786051650E0
2.610079667E2	-5.698108096E0
