1.532790000E1	-1.944820532E-2
1.548796667E1	-1.997007379E-2
1.564796667E1	-1.056931674E-3
1.582406667E1	-4.520307218E-3
1.598396667E1	8.904149124E-3
1.615993333E1	-1.807101926E-3
1.631996667E1	9.279802928E-4
1.648006667E1	-1.017377927E-2
1.665590000E1	-2.108518322E-2
1.681613333E1	7.545128094E-4
1.699186667E1	8.317744297E-3
1.715190000E1	2.061177650E-3
1.732790000E1	4.604182567E-3
1.748806667E1	-5.349974065E-3
1.764813333E1	-1.592054537E-2
1.782420000E1	-1.820869801E-2
1.798393333E1	-7.676986644E-3
1.815986667E1	-1.663678796E-3
1.831996667E1	5.085200187E-3
1.848006667E1	2.013833016E-3
1.865613333E1	5.211409337E-3
1.881593333E1	-1.488276848E-3
1.899193333E1	-2.391012530E-3
1.915196667E1	-9.838657791E-3
1.931203333E1	-1.327730282E-2
1.948803333E1	1.194517240E-4
1.964800000E1	3.163692581E-4
1.982433333E1	-1.114048416E-3
1.998400000E1	1.726520621E-2
2.015986667E1	-6.936793466E-5
2.031996667E1	-4.135453156E-3
2.048036667E1	-9.608183820E-3
2.065610000E1	-1.142039309E-2
2.081596667E1	-4.087737907E-3
2.099206667E1	-1.024845258E-2
2.115196667E1	1.690876967E-3
2.131200000E1	-1.788421911E-2
2.148806667E1	-1.147518812E-2
2.164800000E1	-9.166260379E-3
2.182406667E1	-2.108616373E-2
2.198400000E1	1.188175416E-2
2.214396667E1	6.646493767E-3
2.231993333E1	7.370131945E-3
2.248013333E1	2.553700521E-2
2.265603333E1	2.029732305E-2
2.281593333E1	-2.391114171E-3
2.297606667E1	-4.928655884E-3
2.315190000E1	-2.595677836E-2
2.331200000E1	-1.663393555E-2
2.348803333E1	-5.742807069E-3
2.364796667E1	-3.153580263E-3
2.382386667E1	7.049767078E-3
2.398396667E1	1.163848477E-2
2.414403333E1	6.519275388E-3
2.431993333E1	-4.393655368E-3
2.448010000E1	-1.455581324E-2
2.465606667E1	-9.576612140E-3
2.481590000E1	-4.823076482E-3
2.497596667E1	-7.295611564E-3
2.515193333E1	9.727683141E-3
2.531220000E1	4.704574530E-4
2.548810000E1	-4.897748638E-3
2.564806667E1	6.565227270E-3
2.580790000E1	-4.201754587E-3
2.598400000E1	1.033116228E-2
2.614406667E1	1.111436175E-4
2.631996667E1	3.019936956E-2
2.648000000E1	2.303196718E-2
2.665606667E1	6.648956764E-3
2.681600000E1	1.274810540E-2
2.697600000E1	-3.130886040E-2
2.715196667E1	-1.420893444E-2
2.731203333E1	2.175254637E-3
2.748816667E1	-2.829711025E-2
2.764800000E1	9.807631730E-3
2.780800000E1	1.116088988E-2
2.798390000E1	2.308047676E-2
2.814410000E1	-1.242143423E-2
2.831986667E1	-7.301084225E-3
2.848010000E1	-4.521719394E-3
2.864030000E1	-1.203797189E-2
2.881596667E1	5.207705955E-3
2.897593333E1	-3.987221397E-3
2.915196667E1	-3.958966787E-3
2.931200000E1	-1.663652961E-3
2.947216667E1	-1.443211912E-2
2.964793333E1	1.063229433E-2
2.980793333E1	3.383793686E-3
2.998383333E1	3.156040334E-3
3.014406667E1	-1.303752137E-2
3.031980000E1	2.368765071E-3
3.047990000E1	2.959737167E-2
3.064070000E1	-2.238351987E-2
3.081583333E1	2.175135352E-2
3.097593333E1	1.198429548E-2
3.115176667E1	1.688807784E-3
3.131186667E1	2.694939965E-2
3.147200000E1	2.069419043E-2
3.164783333E1	2.385700849E-2
3.180800000E1	3.697126901E-2
3.198390000E1	1.459438717E-2
3.214423333E1	-4.319871637E-2
3.230503333E1	-1.303363665E-2
3.247983333E1	-1.808273694E-2
3.264010000E1	1.863602702E-2
3.281580000E1	2.247162786E-2
3.297606667E1	6.148094885E-2
3.315186667E1	5.513269359E-3
3.331190000E1	1.097733816E-3
3.347193333E1	-3.147632311E-3
3.364786667E1	-3.775723872E-2
3.380790000E1	1.380675499E-2
3.398380000E1	-2.240362983E-2
3.414393333E1	-1.345315231E-2
3.430386667E1	-1.943515242E-2
3.447983333E1	9.108984091E-5
3.463993333E1	-3.871426403E-3
3.481586667E1	-1.201129525E-2
3.497640000E1	4.823737735E-3
3.513596667E1	-1.303860706E-2
3.531236667E1	-2.104931570E-2
3.547223333E1	-5.759659806E-3
3.564783333E1	4.403619982E-5
3.580786667E1	1.642306131E-3
3.596786667E1	-1.368125418E-2
3.614396667E1	-9.433491868E-3
3.630406667E1	-1.553174320E-2
3.647996667E1	-6.361833211E-3
3.664016667E1	-5.339169889E-3
3.681583333E1	-1.843497275E-3
3.697586667E1	-1.300539602E-3
3.713596667E1	-2.490533471E-3
3.731193333E1	-1.009333617E-2
3.747200000E1	-7.715138905E-3
3.764803333E1	7.573916310E-3
3.780786667E1	-5.067366845E-4
3.796806667E1	3.229200462E-2
3.814403333E1	9.160112488E-3
3.830390000E1	1.736425108E-3
3.847986667E1	7.393492307E-3
3.864080000E1	1.778720812E-3
3.879993333E1	-9.717556158E-3
3.897593333E1	-5.399560119E-2
3.913603333E1	-2.161213042E-2
3.931196667E1	-1.148243282E-1
3.947200000E1	-7.848916974E-2
3.964783333E1	-8.445680183E-3
3.980800000E1	1.397703538E-2
3.996793333E1	1.159637077E-2
4.014383333E1	1.088638531E-4
4.030393333E1	-1.011580690E-2
4.047976667E1	-6.557862252E-2
4.064006667E1	1.266710564E-2
4.079986667E1	3.456110418E-2
4.097590000E1	3.244015090E-2
4.113586667E1	2.898876715E-3
4.131180000E1	6.552185812E-3
4.147203333E1	-9.320729426E-3
4.163186667E1	-3.599480859E-2
4.180786667E1	-1.141123732E-2
4.196803333E1	-1.086486253E-2
4.214383333E1	3.925093582E-3
4.230406667E1	-1.774423609E-2
4.246390000E1	1.295428691E-3
4.264010000E1	4.264679369E-4
4.280000000E1	7.844222636E-3
4.297600000E1	-4.987612881E-2
4.313593333E1	-3.214521977E-2
4.331186667E1	3.750930346E-2
4.347206667E1	3.267787718E-2
4.363210000E1	5.853584444E-2
4.380820000E1	6.047482075E-2
4.396800000E1	6.242529898E-2
4.414383333E1	4.095215282E-2
4.430450000E1	3.510775660E-2
4.446386667E1	2.326202813E-2
4.463983333E1	1.859107593E-2
4.479990000E1	2.141450324E-2
4.497583333E1	2.249782297E-2
4.513600000E1	5.908518273E-3
4.529603333E1	-2.063281261E-3
4.547210000E1	-3.908496633E-3
4.563210000E1	-8.233050336E-3
4.580806667E1	-1.330938730E-3
4.596806667E1	1.878277200E-2
4.614386667E1	1.307273952E-2
4.630440000E1	7.038129316E-3
4.646393333E1	1.403259048E-2
4.664000000E1	-3.335762808E-3
4.679996667E1	7.094555737E-3
4.697590000E1	-4.467325976E-3
4.713600000E1	3.472279692E-3
4.729603333E1	2.458023318E-2
4.747206667E1	6.137390019E-2
4.763200000E1	5.108526979E-2
4.780790000E1	5.950361834E-2
4.796806667E1	4.378985419E-2
4.812876667E1	5.154219461E-2
4.830390000E1	2.586773193E-2
4.846403333E1	7.088366377E-3
4.864020000E1	-1.133431932E-2
4.880000000E1	-2.186045359E-4
4.896003333E1	-4.949178489E-3
4.913596667E1	-2.792953158E-2
4.929603333E1	-1.072143762E-1
4.947226667E1	-1.265651228E-3
4.963186667E1	-1.162342772E-2
4.980796667E1	1.090869693E-3
4.996803333E1	1.731508677E-2
5.012803333E1	2.655007070E-2
5.030413333E1	3.932036391E-2
5.046396667E1	-1.091769507E-1
5.063986667E1	-2.045092928E-1
5.080003333E1	-3.133905016E-2
5.095996667E1	-1.670196790E-1
5.113596667E1	2.363014037E-2
5.129600000E1	7.812759130E-2
5.147230000E1	8.745930949E-2
5.163200000E1	1.244693034E-1
5.179200000E1	1.397152713E-1
5.196786667E1	1.141667205E-1
5.212796667E1	2.864434848E-2
5.230390000E1	2.181586717E-2
5.246393333E1	2.592406545E-3
5.262403333E1	4.138687458E-3
5.280003333E1	5.145718626E-2
5.296010000E1	5.045900656E-2
5.313593333E1	4.036133695E-2
5.329593333E1	5.292006387E-2
5.347210000E1	3.704742794E-2
5.363196667E1	4.761699757E-2
5.379203333E1	1.916797150E-2
5.396793333E1	1.310461911E-2
5.412813333E1	4.049463385E-3
5.430403333E1	-2.579295407E-2
5.446400000E1	-6.810933047E-2
5.462396667E1	-5.073319663E-2
5.479993333E1	-6.002238645E-2
5.496000000E1	6.014040427E-3
5.513593333E1	1.717417004E-2
5.529590000E1	7.807129451E-2
5.545653333E1	1.031711968E-1
5.563190000E1	7.730146711E-2
5.579250000E1	2.412454039E-2
5.596793333E1	-1.072301118E-2
5.612810000E1	-7.792370885E-3
5.630406667E1	2.410460472E-3
5.646393333E1	-6.508071718E-3
5.662430000E1	1.904843740E-2
5.679990000E1	6.818584164E-2
5.695996667E1	8.979640504E-2
5.713596667E1	7.726702462E-2
5.729610000E1	4.908533361E-2
5.745600000E1	2.367753676E-2
5.763193333E1	3.633780938E-3
5.779196667E1	-3.823211363E-2
5.796790000E1	-5.656918794E-2
5.812800000E1	-7.275211944E-3
5.828860000E1	-6.098941248E-2
5.846386667E1	-2.558576290E-2
5.862393333E1	-5.223368293E-2
5.879993333E1	2.268928258E-2
5.896000000E1	6.091244890E-2
5.912016667E1	2.243633418E-1
5.929593333E1	3.156087400E-1
5.945593333E1	1.978383586E-1
5.963190000E1	-2.232774885E-2
5.979203333E1	-2.353745961E-1
5.996790000E1	-5.536212229E-1
6.012796667E1	-9.751346114E-1
6.028843333E1	-5.241018495E-1
6.046393333E1	-9.921740309E-2
6.062433333E1	-3.451060935E-2
6.079993333E1	4.090130542E-2
6.096000000E1	1.348567228E-1
6.112060000E1	8.789874893E-2
6.129593333E1	-3.074634440E-2
6.145656667E1	-1.365384432E-2
6.163193333E1	-4.405573257E-2
6.179186667E1	-2.345230941E-2
6.195203333E1	-9.492250797E-4
6.212800000E1	-4.096350334E-3
6.228826667E1	7.468520188E-2
6.246396667E1	4.659701911E-2
6.262500000E1	2.834618764E-2
6.279996667E1	2.708300136E-2
6.295990000E1	1.293469412E-2
6.312000000E1	1.550753954E-2
6.329593333E1	-3.477818394E-2
6.345623333E1	-9.338043985E-2
6.363190000E1	-1.706947987E-1
6.379193333E1	-2.534792994E-1
6.395200000E1	-3.319704746E-1
6.412803333E1	-7.987865518E-2
6.428836667E1	-6.005714544E-3
6.446390000E1	1.274559315E-1
6.462386667E1	9.800553020E-2
6.478403333E1	8.657749391E-2
6.496016667E1	7.626257447E-2
6.512016667E1	1.146815382E-2
6.529600000E1	-1.600987687E-2
6.545650000E1	-1.297579096E-2
6.561610000E1	1.047770248E-2
6.579203333E1	2.500881456E-2
6.595206667E1	1.101332690E-1
6.612800000E1	8.424176299E-2
6.628810000E1	9.618428765E-2
6.646383333E1	9.318196875E-2
6.662393333E1	8.436200323E-2
6.678416667E1	1.406896242E-2
6.695996667E1	-4.129363143E-2
6.712020000E1	-1.599627683E-2
6.729603333E1	-6.106275852E-2
6.745620000E1	-2.628966984E-1
6.761600000E1	-6.545896018E-1
6.779200000E1	-6.696595327E-1
6.795206667E1	-2.188703727E-1
6.812800000E1	-4.547965495E-2
6.828850000E1	5.827681207E-2
6.844803333E1	4.092637956E-1
6.862410000E1	9.668576424E-2
6.878410000E1	-4.666573677E-3
6.895993333E1	-1.044993166E-1
6.911993333E1	-9.202519125E-1
6.929590000E1	-9.068756197E-1
6.945626667E1	-5.789100098E-1
6.961603333E1	-1.529206752E-1
6.979196667E1	2.136634786E-2
6.995210000E1	2.326051083E-1
7.012793333E1	1.859827154E-1
7.028836667E1	2.921059031E-3
7.044800000E1	2.420185211E-2
7.062396667E1	-5.412503596E-3
7.078396667E1	-1.877805560E-2
7.095990000E1	-5.332311562E-2
7.112023333E1	-4.920933706E-2
7.128003333E1	-5.507619016E-2
7.145596667E1	-1.520315096E-1
7.161600000E1	-2.153990266E-2
7.179190000E1	-6.312305999E-2
7.195200000E1	-4.188139691E-2
7.211200000E1	-1.533607108E-2
7.228836667E1	-2.578675007E-2
7.244800000E1	-4.919486081E-2
7.262396667E1	-1.103298034E-1
7.278393333E1	-1.623570536E-1
7.295990000E1	-3.430547836E-1
7.311990000E1	-2.853271014E-1
7.328000000E1	-1.151759374E-1
7.345596667E1	2.640903717E-2
7.361596667E1	1.214382367E-1
7.379183333E1	1.634748166E-1
7.395196667E1	1.783486216E-1
7.411196667E1	1.204431853E-1
7.428823333E1	5.746016611E-2
7.444783333E1	-3.354847272E-2
7.462380000E1	4.806838969E-2
7.478383333E1	2.189076584E-2
7.494386667E1	2.510020660E-2
7.512000000E1	3.636217843E-2
7.528010000E1	3.518498664E-2
7.545593333E1	6.068039292E-2
7.561600000E1	1.573687748E-2
7.579193333E1	4.203487052E-4
7.595210000E1	3.927388616E-2
7.611200000E1	3.638606665E-2
7.628803333E1	4.492330730E-2
7.644796667E1	9.531517989E-3
7.662390000E1	-2.713095693E-1
7.678390000E1	-7.640030040E-1
7.694406667E1	-4.008397912E-1
7.711986667E1	-1.130003061E-1
7.727990000E1	1.073118876E-1
7.745630000E1	3.185767883E-1
7.761606667E1	2.876280474E-1
7.777600000E1	1.554382569E-1
7.795200000E1	-5.946838308E-2
7.811196667E1	-1.829891479E-1
7.828806667E1	-9.060294522E-1
7.844806667E1	-3.843068743E-1
7.860816667E1	-1.146343114E-1
7.878396667E1	1.870948139E-2
7.894396667E1	1.746219869E-1
7.912003333E1	1.716789309E-1
7.927996667E1	3.564736114E-2
7.945623333E1	2.599121050E-3
7.961603333E1	4.949935776E-2
7.977606667E1	8.503673444E-2
7.995203333E1	3.048698582E-2
8.011213333E1	4.009898855E-2
8.028806667E1	8.046180118E-2
8.044800000E1	-3.540481202E-2
8.060806667E1	-2.954559916E-2
8.078393333E1	-1.113921825E-1
8.094403333E1	-1.081196363E-1
8.111993333E1	-5.623130431E-2
8.128000000E1	-1.210939821E-1
8.144006667E1	-3.924892597E-3
8.161600000E1	-2.045440950E-2
8.177603333E1	-2.482177945E-1
8.195216667E1	-1.200069257E-1
8.211196667E1	-3.392489265E-1
8.228816667E1	-2.451287900E-1
8.244806667E1	-2.238985019E-2
8.260806667E1	1.672824117E-2
8.278393333E1	6.237923059E-2
8.294393333E1	1.176241005E-1
8.311986667E1	1.680909827E-1
8.327996667E1	3.588526510E-2
8.343993333E1	2.192427179E-2
8.361586667E1	8.001930436E-2
8.377596667E1	1.560733146E-1
8.395190000E1	1.747516952E-1
8.411213333E1	1.917133113E-1
8.427190000E1	2.616804663E-2
8.444796667E1	4.088815671E-2
8.460800000E1	-2.110775524E-2
8.478390000E1	-1.554863627E-1
8.494403333E1	5.379935110E-3
8.510433333E1	2.275418741E-2
8.528006667E1	9.200409796E-2
8.544000000E1	3.495061089E-2
8.561636667E1	-3.421671451E-1
8.577600000E1	-2.110990181E-6
8.595183333E1	-1.679156971E-1
8.611203333E1	-4.823710752E-1
8.627273333E1	-6.275295682E-3
8.644793333E1	-1.954761523E-4
8.660796667E1	8.695380001E-2
8.678393333E1	1.034462718E-1
8.694400000E1	3.291155431E-2
8.710470000E1	-4.580670540E-3
8.727993333E1	-3.903827187E-1
8.743993333E1	4.069273707E-2
8.761593333E1	5.075149996E-2
8.777600000E1	1.490458236E-1
8.793633333E1	2.653889767E-1
8.811196667E1	9.187191857E-2
8.827203333E1	4.131929318E-2
8.844793333E1	-1.744810899E-2
8.860800000E1	-1.553811611E-3
8.876800000E1	1.781701525E-2
8.894390000E1	6.570331801E-2
8.910386667E1	8.841222064E-2
8.927990000E1	2.085653451E-1
8.944003333E1	1.122657084E-1
8.961590000E1	1.347552119E-2
8.977596667E1	-2.209506085E-1
8.993623333E1	-1.758809440E-1
9.011213333E1	-1.999571035E-1
9.027190000E1	-3.481491018E-1
9.044800000E1	-7.083710770E-2
9.060803333E1	-4.678328557E-2
9.076830000E1	-8.791549505E-2
9.094390000E1	1.041435388E-2
9.110396667E1	-6.625476229E-2
9.127993333E1	3.198237729E-2
9.143993333E1	3.156875698E-2
9.160003333E1	5.651935710E-2
9.177653333E1	1.348967690E-1
9.193596667E1	9.625228096E-2
9.211193333E1	9.977290005E-2
9.227230000E1	-6.884026503E-3
9.244806667E1	1.753830286E-2
9.260806667E1	6.941834589E-2
9.276840000E1	1.147656473E-1
9.294396667E1	3.551623979E-1
9.310426667E1	1.476064284E-1
9.327990000E1	3.027524990E-1
9.343990000E1	3.488664674E-1
9.360000000E1	-6.640075199E-2
9.377596667E1	-3.800922740E-1
9.393653333E1	-6.564131752E-1
9.411193333E1	-3.764931209E-1
9.427193333E1	3.726319550E-2
9.443210000E1	-2.003067841E-2
9.460796667E1	-5.845681660E-2
9.476816667E1	-6.971350133E-1
9.494410000E1	-9.927377545E-1
9.510433333E1	-9.110615451E-1
9.526386667E1	-6.461857575E-1
9.543996667E1	-6.021767529E-1
9.560006667E1	-2.698641352E-1
9.577590000E1	-2.039026332E-1
9.593660000E1	-5.098446789E-2
9.611190000E1	-3.431093651E-1
9.627190000E1	-8.480181324E-2
9.643210000E1	1.677760611E-2
9.660796667E1	1.258088793E-1
9.676810000E1	4.081493755E-1
9.694386667E1	4.352399071E-1
9.710426667E1	5.792700225E-1
9.726426667E1	4.233114753E-1
9.743993333E1	9.436332784E-2
9.760003333E1	-6.473918006E-3
9.777596667E1	-1.948038886E-1
9.793630000E1	-1.949916981E-1
9.809603333E1	-4.644254984E-2
9.827193333E1	-1.114198890E-1
9.843203333E1	-3.057558393E-2
9.860796667E1	-1.740330008E-1
9.876803333E1	-3.176205242E-1
9.894390000E1	-2.721510601E-1
9.910383333E1	-2.511084372E-1
9.926400000E1	3.885496789E-2
9.943993333E1	8.002628821E-2
9.959996667E1	9.915203423E-2
9.977590000E1	6.866212764E-2
9.993593333E1	1.918392213E-2
1.000962333E2	2.993971389E-2
1.002719333E2	1.392894994E-1
1.004319667E2	4.181814902E-1
1.006079000E2	5.524271567E-1
1.007682333E2	4.392664410E-1
1.009280000E2	7.661193733E-1
1.011040000E2	8.091965990E-1
1.012640667E2	8.570229681E-1
1.014399333E2	4.247184620E-1
1.016000000E2	2.405993052E-2
1.017599333E2	-6.284335705E-1
1.019362333E2	-8.276894650E-1
1.020959667E2	-7.106456244E-1
1.022720333E2	-9.739886324E-1
1.024318667E2	-9.576834471E-1
1.026077667E2	-9.817099464E-1
1.027679000E2	-8.018634117E-1
1.029279333E2	-1.064420058E0
1.031038000E2	-1.058725858E0
1.032638667E2	-9.363994913E-1
1.034397667E2	-7.580175654E-1
1.035999333E2	-8.994156151E-2
1.037600333E2	-1.657401081E-1
1.039358000E2	5.161051304E-2
1.040960667E2	5.926717057E-2
1.042719333E2	1.670021326E-1
1.044318333E2	2.942417474E-1
1.045919000E2	4.753163091E-1
1.047680000E2	4.645034180E-1
1.049278333E2	1.770641858E-1
1.051039000E2	-6.773436555E-3
1.052639333E2	-2.592373931E-1
1.054398667E2	-5.222548608E-1
1.055999667E2	-9.549040023E-1
1.057598667E2	-1.134568553E0
1.059359667E2	-9.906347704E-1
1.060959667E2	-1.124260118E0
1.062719000E2	-7.828755746E-1
1.064318000E2	-4.193452176E-1
1.065918667E2	-6.564550172E-1
1.067680667E2	-7.978814669E-1
1.069281000E2	-8.662928210E-1
1.071038333E2	-9.070350162E-1
1.072638667E2	-8.229250822E-1
1.074239000E2	-2.400609627E-1
1.076000333E2	-6.065933858E-2
1.077600000E2	3.328999573E-1
1.079361000E2	3.223174732E-1
1.080959667E2	-5.672951406E-2
1.082559000E2	4.219750553E-2
1.084319667E2	1.841757292E-1
1.085919667E2	1.285025151E-1
1.087681000E2	7.828991683E-2
1.089279333E2	-2.585347025E-1
1.091038333E2	-9.514419022E-1
1.092640000E2	-1.566517436E0
1.094240000E2	-2.171360339E0
1.096000667E2	-1.975510342E0
1.097601000E2	-1.596551661E0
1.099359000E2	-1.000510406E0
1.100959000E2	-1.024919650E0
1.102560333E2	-1.084837921E0
1.104320333E2	-9.980680350E-1
1.105922333E2	-9.921113409E-1
1.107680667E2	-8.262348869E-1
1.109279667E2	-8.992259820E-1
1.110879000E2	-8.241810764E-1
1.112639333E2	-7.641249798E-1
1.114239667E2	-6.610141546E-1
1.115999667E2	-5.238849681E-1
1.117600000E2	-4.868775820E-1
1.119358667E2	-4.645326227E-1
1.120959333E2	-2.309705669E-1
1.122559667E2	-2.781948935E-1
1.124319333E2	-2.998393624E-1
1.125920333E2	-5.010968613E-1
1.127683000E2	-8.995154645E-1
1.129281000E2	-1.363602186E0
1.130884000E2	-1.544265208E0
1.132639000E2	-2.172685513E0
1.134239667E2	-1.554533550E0
1.135999333E2	-1.222254285E0
1.137600667E2	-1.028157482E0
1.139199333E2	-8.393201619E-1
1.140959333E2	-9.510753170E-1
1.142570667E2	-9.538099392E-1
1.144319333E2	-1.004089975E0
1.145920000E2	-9.676587047E-1
1.147527667E2	-8.502218549E-1
1.149279667E2	-4.599282696E-1
1.150879333E2	-5.908591453E-1
1.152639000E2	-5.391419598E-1
1.154239333E2	-5.186265847E-1
1.155999333E2	-8.483834307E-1
1.157599667E2	-8.613647872E-1
1.159207667E2	-7.493063692E-1
1.160959333E2	-8.506019623E-1
1.162565000E2	-1.228551844E0
1.164318667E2	-2.119367773E0
1.165921000E2	-2.286391438E0
1.167525333E2	-2.164879802E0
1.169279333E2	-2.067220364E0
1.170882000E2	-1.815200258E0
1.172639000E2	-2.004458447E0
1.174244667E2	-2.022902244E0
1.175846667E2	-1.138697148E0
1.177599000E2	-9.768715115E-1
1.179199333E2	-7.474948144E-1
1.180960333E2	-8.259593119E-1
1.182565000E2	-8.557421389E-1
1.184319333E2	-8.372922570E-1
1.185920000E2	-8.213655494E-1
1.187523667E2	-7.793671869E-1
1.189279667E2	-7.252978026E-1
1.190879667E2	-7.992960020E-1
1.192640333E2	-8.599474228E-1
1.194239333E2	-8.491759993E-1
1.195843333E2	-9.502466638E-1
1.197599667E2	-1.023448473E0
1.199201333E2	-1.261132179E0
1.200958667E2	-1.688200026E0
1.202565000E2	-2.063671970E0
1.204160000E2	-2.684702741E0
1.205919667E2	-2.052948497E0
1.207527000E2	-1.986625213E0
1.209278000E2	-1.850438251E0
1.210879333E2	-1.539049150E0
1.212481667E2	-1.722093487E0
1.214240333E2	-1.565390089E0
1.215842333E2	-1.790572539E0
1.217600000E2	-1.196161944E0
1.219208333E2	-1.030522790E0
1.220959333E2	-1.064677656E0
1.222566000E2	-1.157997432E0
1.224160000E2	-1.036968962E0
1.225919667E2	-9.407214034E-1
1.227525333E2	-9.838507501E-1
1.229279000E2	-1.095025771E0
1.230881667E2	-9.615271136E-1
1.232480000E2	-9.649787595E-1
1.234239000E2	-1.250437637E0
1.235843000E2	-2.206180564E0
1.237603333E2	-2.782139535E0
1.239199000E2	-2.999331673E0
1.240800333E2	-2.987093510E0
1.242565000E2	-2.302868221E0
1.244160000E2	-2.957611456E0
1.245919667E2	-2.711378520E0
1.247529000E2	-2.082376712E0
1.249278333E2	-1.837897170E0
1.250879667E2	-1.203653467E0
1.252481667E2	-1.099437326E0
1.254239333E2	-8.777585889E-1
1.255841333E2	-8.849526297E-1
1.257599000E2	-6.752634632E-1
1.259198667E2	-7.209319899E-1
1.260800667E2	-8.271685057E-1
1.262563667E2	-1.070155832E0
1.264161000E2	-8.624099263E-1
1.265919000E2	-9.233514020E-1
1.267525000E2	-9.525608030E-1
1.269121333E2	-1.032243838E0
1.270879667E2	-1.121616214E0
1.272480000E2	-1.744054383E0
1.274238667E2	-2.101008507E0
1.275842667E2	-3.097994282E0
1.277439667E2	-2.909600923E0
1.279204667E2	-2.828797500E0
1.280801333E2	-2.707493426E0
1.282559333E2	-2.166787237E0
1.284160667E2	-2.084183257E0
1.285919667E2	-1.849095143E0
1.287525333E2	-1.930709782E0
1.289121000E2	-1.161224788E0
1.290879333E2	-9.887148820E-1
1.292480000E2	-6.917035642E-1
1.294239333E2	-8.519031309E-1
1.295845667E2	-9.052548396E-1
1.297439667E2	-8.437773262E-1
1.299199000E2	-8.419895340E-1
1.300800000E2	-9.076236778E-1
1.302559000E2	-8.419492412E-1
1.304160000E2	-1.030693962E0
1.305760667E2	-1.505379076E0
1.307522667E2	-2.237065975E0
1.309120333E2	-2.682399887E0
1.310878333E2	-2.869940513E0
1.312479333E2	-3.282550944E0
1.314080667E2	-2.972128617E0
1.315840333E2	-3.917793205E0
1.317441000E2	-3.809270338E0
1.319199667E2	-3.451913292E0
1.320800667E2	-2.961818215E0
1.322558667E2	-1.946177960E0
1.324159333E2	-1.838372947E0
1.325760333E2	-1.338039184E0
1.327520000E2	-1.217244520E0
1.329121333E2	-1.015839116E0
1.330879667E2	-1.080724116E0
