mass_A
t	x
1.329120000E2	5.832765691E-3
1.330879667E2	1.977353263E-1
1.332482333E2	6.984623727E-2
1.334239000E2	4.537132174E-2
1.335846667E2	7.490455065E-2
1.337440667E2	1.943484564E-2
1.339199667E2	2.328864043E-3
1.340800667E2	-2.062677705E-2
1.342560333E2	-2.438639225E-2
1.344161000E2	7.846501652E-2
1.345761667E2	6.229164917E-2
1.347519333E2	2.183456027E-2
1.349118667E2	2.707857621E-2
1.350880000E2	-1.136093902E-1
1.352484667E2	9.711426510E-3
1.354238333E2	-2.376371921E-3
1.355838667E2	-2.014741126E-1
1.357440333E2	-1.396081752E-1
1.359200000E2	-7.794533996E-1
1.360801333E2	-1.127883059E-1
1.362560000E2	-6.994785607E-1
1.364164333E2	-1.857454922E-1
1.365760333E2	5.267165948E-2
1.367519667E2	9.927160682E-3
1.369120667E2	-8.514078968E-2
1.370878333E2	1.183108793E-1
1.372481000E2	1.400119001E-1
1.374081333E2	1.139867724E-1
1.375846333E2	9.580710801E-2
1.377439667E2	7.209840341E-2
1.379199000E2	-5.209492924E-2
1.380799667E2	-7.888711414E-3
1.382399000E2	6.266451282E-2
1.384165667E2	2.636836013E-2
1.385761333E2	6.880947397E-2
1.387518667E2	-3.373009839E-2
1.389120667E2	1.247367645E-1
1.390878000E2	-7.477302798E-2
1.392480667E2	-9.908364323E-1
1.394080000E2	-8.106040394E-1
1.395839333E2	-8.071401444E-1
1.397439333E2	-2.236111820E0
1.399198000E2	-1.127192676E0
1.400798667E2	-1.046316257E0
1.402399667E2	3.644152906E-2
1.404163333E2	-8.808224071E-3
1.405767333E2	-1.901034034E-2
1.407519333E2	1.219875321E-1
1.409119667E2	2.325861134E-1
1.410720333E2	-1.554839621E-1
1.412480667E2	-2.465499031E-2
1.414080667E2	8.439716038E-2
1.415838667E2	4.105438405E-2
1.417439000E2	5.818630938E-2
1.419199000E2	-5.935389763E-2
1.420800667E2	4.886812929E-2
1.422400000E2	-1.139762131E-2
1.424163333E2	9.980075317E-2
1.425760000E2	8.725674395E-2
1.427519000E2	7.598194558E-2
1.429119667E2	-7.824884691E-2
1.430720333E2	-7.519287934E-2
1.432479333E2	-1.281237103E0
1.434080000E2	-2.077474687E0
1.435840333E2	-1.579927401E0
1.437441667E2	-2.164097591E0
1.439040000E2	-1.628792746E0
1.440800333E2	-9.278619587E-1
1.442399667E2	-8.218051782E-2
1.444163000E2	1.955511452E-1
1.445761667E2	-2.277299154E-2
1.447363333E2	1.354899158E-1
1.449120333E2	-1.488235672E-1
1.450719333E2	4.597543203E-2
1.452481000E2	-6.467660637E-5
1.454080000E2	-1.757460273E-2
1.455838667E2	2.738353502E-2
1.457439333E2	6.672629058E-2
1.459039667E2	1.375729077E-1
1.460799333E2	5.504944414E-2
1.462400333E2	1.477960207E-2
1.464160667E2	1.279383489E-1
1.465760000E2	2.258015135E-3
1.467359667E2	3.331992151E-2
1.469120667E2	2.010237872E-2
1.470721000E2	-1.442671892E-2
1.472479667E2	-1.057237509E0
1.474081333E2	-3.079939970E0
1.475679667E2	-2.947568140E0
1.477438667E2	-2.607984731E0
1.479040667E2	-1.261487221E0
1.480799333E2	-4.245252056E-1
1.482401000E2	1.158408927E-1
1.484160000E2	1.150245362E-1
1.485759333E2	1.103652817E-2
1.487359667E2	8.143600431E-2
1.489118667E2	8.283509939E-2
1.490719333E2	7.179301079E-2
1.492479000E2	-2.018995115E-2
1.494080333E2	-3.989820689E-2
1.495679333E2	-2.112409403E-2
1.497438333E2	1.520575183E-2
1.499039667E2	-9.012019736E-3
1.500801667E2	-9.777694708E-2
1.502399333E2	8.331456212E-3
1.503998667E2	2.418155667E-3
1.505759333E2	5.401598440E-2
1.507358667E2	-2.195318818E-2
1.509118333E2	-2.634330867E-1
1.510718667E2	-8.283812610E-1
1.512330000E2	-1.201060475E0
1.514078667E2	-2.113828500E0
1.515680000E2	-4.331327136E0
1.517444000E2	-3.360776490E0
1.519039000E2	-9.074930600E-1
1.520799667E2	-6.481333916E-2
1.522400667E2	5.769132174E-2
1.524007667E2	-5.022617200E-2
1.525760333E2	1.602637812E-1
1.527360333E2	-3.844594817E-2
1.529120333E2	7.272733762E-2
1.530719333E2	-1.844368016E-2
1.532324333E2	-1.867465589E-2
1.534080333E2	-1.184564316E-3
1.535679333E2	-1.615864977E-1
1.537439667E2	-3.871181432E-2
1.539040333E2	-1.282776140E-1
1.540641000E2	-1.156769183E-1
1.542400333E2	1.059840409E-2
1.543999333E2	1.490579952E-2
1.545760333E2	3.915777157E-2
1.547360333E2	-1.927335995E-1
1.548963333E2	-1.425675628E0
1.550720667E2	-1.096594550E0
1.552322333E2	-2.391298766E0
1.554080333E2	-4.448287906E0
1.555679667E2	-3.720365953E0
1.557438333E2	-1.409021039E0
1.559041000E2	-9.327527192E-2
1.560642667E2	6.379457297E-2
1.562399333E2	-3.626956010E-1
1.564007333E2	-3.869968552E-1
1.565759667E2	-1.276705362E-1
1.567360333E2	1.339365964E-1
1.568962667E2	-5.497775281E-1
1.570719333E2	-2.422491909E-1
1.572327000E2	4.937921896E-3
1.574079333E2	-2.612860357E-1
1.575679667E2	-1.061871751E-1
1.577280667E2	-4.445551035E-2
1.579039333E2	-2.116636107E-1
1.580644000E2	-6.966063047E-2
1.582400000E2	-9.178248105E-2
1.584002333E2	-6.186993693E-3
1.585759333E2	-1.887225783E-1
1.587359667E2	-8.286896119E-1
1.588962000E2	-2.219115528E0
1.590719667E2	-3.670680301E0
1.592323333E2	-3.647696809E0
1.594080667E2	-3.388843552E0
1.595679333E2	-1.604260263E0
1.597280667E2	-6.407498339E-1
1.599039000E2	7.069107937E-2
1.600640333E2	-2.908041236E-1
1.602399333E2	1.724137564E-2
1.604000000E2	-3.788159041E-1
1.605599000E2	2.554733044E-2
1.607359667E2	-4.349713329E-2
1.608964667E2	-2.541486807E-1
1.610718667E2	-4.413093973E-1
1.612321000E2	5.799607133E-2
1.613918667E2	9.174571398E-3
1.615679667E2	-2.165852139E-1
1.617279667E2	-1.468192833E-1
1.619039333E2	-1.141762591E-1
1.620641333E2	-1.534992755E-1
1.622399000E2	-1.281153539E-1
1.624002667E2	-2.980360150E-1
1.625601000E2	-1.535027226E0
1.627360667E2	-4.017943046E0
1.628960667E2	-4.104523708E0
1.630719333E2	-4.233329375E0
1.632324333E2	-2.256056151E0
1.633920000E2	-1.407789103E0
1.635680667E2	9.105484949E-2
1.637281333E2	-2.727569410E-1
1.639039000E2	2.182933629E-2
1.640641667E2	-9.594940866E-2
1.642240000E2	1.854875908E-2
1.644000333E2	-1.768771661E-2
1.645600333E2	1.986632335E-2
1.647360667E2	-1.305353384E-1
1.648963333E2	-3.794568172E-1
1.650719333E2	5.130935015E-2
1.652323667E2	2.869161852E-2
1.653920000E2	-9.312971082E-2
1.655679333E2	-2.967016160E-1
1.657278667E2	-2.044383883E-1
1.659039000E2	-3.593509712E-1
1.660640333E2	3.676240115E-1
1.662240333E2	-3.633498751E0
1.663999333E2	-5.369348573E0
1.665600667E2	-5.157561989E0
1.667358667E2	-3.539655642E0
1.668963333E2	-3.775439153E0
1.670561000E2	-1.216253100E0
1.672320667E2	-2.057758468E-1
1.673919667E2	-4.703681759E-1
1.675680333E2	-3.813726018E-1
1.677279667E2	-4.199721418E-1
1.678881333E2	-3.678665198E-1
1.680639667E2	-2.154552660E-1
1.682238667E2	-1.319720971E-1
1.684000667E2	-1.938100397E-1
1.685600333E2	-1.019983899E-1
1.687359333E2	2.559770036E-2
1.688961000E2	3.353321461E-2
1.690561000E2	5.089969258E-2
1.692322667E2	-1.757535816E-1
1.693919667E2	-3.116545651E-1
1.695679000E2	-7.817004477E-2
1.697280333E2	2.662852207E-1
1.698881333E2	-5.508807137E0
1.700638667E2	-4.856348929E0
1.702239333E2	-4.714276793E0
1.703999667E2	-4.966271915E0
1.705599333E2	-3.055523813E0
1.707198667E2	-1.030424348E0
1.708959000E2	-3.989118662E-1
1.710559000E2	-1.686329483E-1
1.712318333E2	-3.178663420E-1
1.713919667E2	-1.773169443E-1
1.715678000E2	-1.324792032E-1
1.717279333E2	-3.314778787E-1
1.718879333E2	-3.884777057E-2
1.720643333E2	-1.042215267E-1
1.722240667E2	-3.269107342E-2
1.723998000E2	-2.593273058E-1
1.725599667E2	-1.206985370E-3
1.727200333E2	-1.383896136E-1
1.728962333E2	-1.373353272E0
1.730558667E2	-2.089635394E-1
1.732318333E2	9.043511254E-1
1.733920333E2	-9.165294090E-1
1.735521000E2	-3.587016904E0
1.737278333E2	-2.573968656E0
1.738880333E2	-5.035516126E0
1.740643000E2	-4.410204774E0
1.742239000E2	-1.983826270E0
1.743841333E2	-1.324295242E0
1.745599333E2	-1.116425970E0
1.747201000E2	-3.113407823E-1
1.748959667E2	-3.627486125E-1
1.750558667E2	-3.637576244E-1
1.752319000E2	-4.141720629E-1
1.753920000E2	-3.439547532E-1
1.755519333E2	-1.280801611E-1
1.757278333E2	-9.315080648E-2
1.758880333E2	-5.975289787E-2
1.760638667E2	-1.899211172E-1
1.762239333E2	-1.399929164E-1
1.763846333E2	-4.466959515E-1
1.765599667E2	-4.241061795E-2
1.767200333E2	-3.699721506E-1
1.768961000E2	-3.527117861E-1
1.770560000E2	-7.634285764E-1
1.772163000E2	-4.838568690E-1
1.773919667E2	-2.975044374E0
1.775520667E2	-2.075658325E0
1.777280667E2	-8.091663596E-1
1.778879000E2	-3.050349303E0
1.780642667E2	-2.263366827E0
1.782238667E2	-3.831624984E-1
1.783840333E2	1.429254020E-2
1.785600000E2	-1.242735086E-1
1.787200667E2	-3.275563351E-1
1.788958333E2	-4.193860125E-1
1.790560667E2	-2.868771372E-1
1.792166000E2	-2.633347676E-1
1.793919333E2	-2.305907247E-1
1.795521000E2	4.659927338E-2
1.797279667E2	1.069311015E-1
1.798881000E2	1.133385306E-2
1.800479667E2	-1.014826160E0
1.802239000E2	-1.843791062E0
1.803839333E2	-3.237883169E-1
1.805598333E2	-2.702401404E-1
1.807198667E2	-2.511091525E-1
1.808804667E2	1.380253016E-1
1.810559333E2	8.949417305E-3
1.812159333E2	-2.235990727E-2
1.813919333E2	-2.953269242E0
1.815519000E2	-1.292792939E0
1.817279000E2	-1.418001603E0
1.818879333E2	-1.051059635E0
1.820481000E2	6.954786409E-2
1.822238333E2	6.008327213E-2
1.823839000E2	-4.902404925E-1
1.825599333E2	-9.780593169E-1
1.827198667E2	-2.263959029E-1
1.828806333E2	-2.611237842E-1
1.830559333E2	2.214394610E0
1.832159333E2	3.724578904E-2
1.833918667E2	-1.036467807E-1
1.835520000E2	3.136820749E-1
1.837122667E2	-1.729054391E0
1.838879333E2	-3.636619116E-2
1.840481333E2	-1.846831722E-1
1.842238667E2	5.660892158E-1
1.843839000E2	1.985728626E-1
1.845600000E2	1.631734898E-1
1.847201000E2	-8.392753778E-2
1.848807000E2	-2.897406746E0
1.850560333E2	-6.914073319E-3
1.852166000E2	-6.078142319E-2
1.853919000E2	-1.014779968E0
1.855524333E2	-9.035582449E-1
1.857125667E2	-1.158242564E0
1.858883667E2	-2.763473142E0
1.860479333E2	-4.031215368E-1
1.862238667E2	-1.891528880E0
1.863839333E2	-1.641952964E0
1.865439667E2	9.202546725E-1
1.867199667E2	1.651631710E0
1.868806000E2	4.889186184E-1
1.870560333E2	-9.457846971E-1
1.872161000E2	2.282886839E-1
1.873760333E2	-7.282458755E-2
1.875519667E2	9.640958109E-2
1.877122333E2	-1.693598583E-1
1.878878667E2	3.619838524E-1
1.880482000E2	-4.809627085E-2
1.882239000E2	-5.880502297E-2
1.883839000E2	2.068022254E-1
1.885444333E2	2.801238991E-2
1.887200667E2	-1.153462758E0
1.888808000E2	3.570989953E-2
1.890559333E2	2.715393553E-2
1.892162333E2	-7.045506766E-1
1.893760333E2	4.919855168E-2
1.895520000E2	-2.256693063E-1
1.897123333E2	-5.496286110E-2
1.898880333E2	2.245040418E-1
1.900486333E2	-2.638358653E-2
1.902079667E2	3.656837440E-1
1.903839333E2	1.364584634E-1
1.905439667E2	-1.282968159E0
1.907199333E2	-3.625043321E-2
1.908800667E2	8.023198273E-2
1.910559333E2	1.275776660E-1
1.912159667E2	-2.499877463E-1
1.913759667E2	1.312315707E-1
1.915519667E2	7.553206640E-3
1.917119000E2	3.735501889E-1
1.918878333E2	2.305345222E-1
1.920482333E2	4.797315275E-1
1.922079333E2	8.696190323E-2
1.923838333E2	-1.027696761E-1
1.925438667E2	-8.050060514E-1
1.927198000E2	-2.969365387E0
1.928803333E2	-8.046080181E-1
1.930398667E2	-7.975149688E-1
1.932162333E2	-2.363864437E-1
1.933758667E2	-1.337437085E-1
1.935521333E2	3.875676771E-1
1.937123000E2	2.716348736E-1
1.938720667E2	-1.188133493E-1
1.940481000E2	-8.534008227E-1
1.942079000E2	2.161459857E-1
1.943843333E2	-3.215072426E-1
1.945446000E2	9.376532523E-2
1.947199333E2	-1.925198846E-1
1.948800000E2	9.310639420E-2
1.950399333E2	3.753350899E-2
1.952159333E2	3.379798556E-2
1.953759667E2	-1.428059470E-1
1.955519667E2	-7.753843272E-2
1.957120333E2	-1.060636537E-1
1.958720667E2	-5.854593701E-1
1.960480333E2	1.605003065E-1
1.962080667E2	-1.689591851E0
1.963839000E2	-2.219442511E0
1.965443000E2	-1.769481359E-1
1.967040667E2	-5.729843564E-1
1.968801333E2	-7.640780823E-1
1.970401333E2	1.718399620E-1
1.972160333E2	2.342507504E-1
1.973759000E2	1.910076105E-1
1.975362000E2	-5.192222937E-2
1.977121667E2	-3.288045807E-1
1.978720333E2	1.235084655E-1
1.980479667E2	-2.636515310E-1
1.982080000E2	-2.629731050E-1
1.983839000E2	-1.828833639E-1
1.985440000E2	3.166814195E-2
1.987040667E2	-9.225996511E-1
1.988803333E2	-2.396959901E0
1.990400000E2	-7.099221630E-1
1.992159333E2	-1.676135355E-1
1.993759667E2	-3.525584219E-1
1.995363000E2	-1.213977558E-1
1.997122333E2	1.219990581E-1
1.998720333E2	-2.905153765E-1
2.000479667E2	2.439774306E-3
2.002080000E2	-1.837757193E-1
2.003680333E2	-1.944054766E-1
2.005440667E2	6.888502290E-2
2.007039667E2	-7.807268798E-2
2.008801667E2	1.882445746E-1
2.010400333E2	2.238572122E-1
2.012160333E2	-1.503278953E-1
2.013759667E2	-4.316272284E-1
2.015360333E2	7.373848684E-2
2.017119333E2	2.401786781E-1
2.018720000E2	-2.955887321E0
2.020478667E2	-1.065997588E-1
2.022078667E2	1.716480684E-1
2.023680333E2	-5.426044905E-1
2.025439000E2	-1.103060328E-1
2.027039000E2	-6.261835312E-1
2.028799333E2	-8.702400880E-1
2.030400333E2	-4.513219956E-2
2.031999333E2	2.227131529E-1
2.033759333E2	3.697286629E-1
2.035359000E2	1.607372731E-1
2.037120667E2	1.354999824E-1
2.038720667E2	-4.988427353E-1
2.040319000E2	-7.622087141E-1
2.042078667E2	9.852681812E-3
2.043679667E2	7.915180313E-3
2.045439000E2	1.970911086E-1
2.047040000E2	7.421478102E-3
2.048803000E2	-1.438248096E-1
2.050399333E2	7.008356511E-2
2.051999667E2	-2.848203856E-1
2.053759333E2	1.806241464E-1
2.055361333E2	-1.376414989E-1
2.057120333E2	-8.949569383E-2
2.058720667E2	-9.838530213E-1
2.060320667E2	3.806633860E-2
2.062079333E2	5.849346909E-2
2.063680333E2	9.261025536E-2
2.065441333E2	9.917604007E-2
2.067039333E2	-8.991289719E-1
2.068639000E2	-3.961954352E-1
2.070399000E2	2.473929676E-2
2.071999667E2	4.047071011E-3
2.073759333E2	-1.237802091E-1
2.075359667E2	-7.288757929E-1
2.077118333E2	-1.275276678E0
2.078719000E2	-3.751406979E-1
2.080325333E2	-1.266606115E0
2.082079333E2	1.187746564E-2
2.083680000E2	-6.986355143E-1
2.085440667E2	-5.257596218E-1
2.087039333E2	-4.817003127E-2
2.088640667E2	-2.070128406E-1
2.090399667E2	-1.692216400E0
2.092000000E2	-1.156684372E-1
2.093758667E2	-2.766358744E-1
2.095360000E2	1.595116181E-1
2.096962333E2	2.185947674E-2
2.098720667E2	-3.117942552E-1
2.100320000E2	-2.024102597E0
2.102079000E2	-3.211137621E-1
2.103681667E2	-1.629412006E-2
2.105281000E2	-4.767024667E-1
2.107038667E2	-2.769225789E-1
2.108638667E2	-3.001255395E-1
2.110399000E2	-1.028286046E0
2.112000000E2	1.267818380E-1
2.113759333E2	6.742319289E-2
2.115360000E2	5.490933911E-2
2.116962000E2	-8.224927638E-1
2.118719667E2	-5.319811206E-2
2.120320333E2	3.237518434E-1
2.122079667E2	1.014683226E-1
2.123681000E2	-1.789463706E0
2.125283333E2	-1.671224934E-1
2.127042333E2	-7.224799505E-2
2.128645667E2	-4.303646275E-1
2.130398333E2	-2.720488047E-1
2.132001333E2	3.396654468E-1
2.133600667E2	-7.833750271E-2
2.135358667E2	-1.170864451E0
2.136971333E2	-9.641960039E-1
2.138719333E2	-1.269485756E0
2.140319333E2	-3.778040013E-2
2.142078333E2	-7.485487883E-2
2.143679333E2	2.887702949E-1
2.145284667E2	-7.405337235E-2
2.147039333E2	1.515443640E-1
2.148639667E2	2.309931941E-1
2.150398333E2	-3.950055382E-1
2.151999667E2	-3.685946600E-2
2.153601333E2	1.048197244E-1
2.155358333E2	-5.917110337E-2
2.156964667E2	1.156948272E-1
2.158719000E2	7.268787240E-2
2.160320333E2	6.723739618E-2
2.161919667E2	-6.321132816E-2
2.163680000E2	7.509522986E-2
2.165283000E2	-4.849380117E-2
2.167039000E2	-2.144042574E-1
2.168644667E2	2.056093360E-2
2.170241000E2	5.772991664E-2
2.171999333E2	-1.095744054E-1
2.173600667E2	-2.198075790E0
2.175360333E2	-6.522115447E-1
2.176958333E2	1.663372155E-1
2.178720000E2	-1.094030918E-1
2.180319667E2	-1.303519942E-1
2.181920000E2	-9.880949470E-2
2.183681000E2	-1.237679683E-1
2.185282667E2	4.210135742E-2
2.187039667E2	-5.925821517E-2
2.188638667E2	1.759892814E-1
2.190243667E2	-1.784047575E0
2.192000000E2	-9.068599529E-1
2.193601000E2	1.146677630E-1
2.195359000E2	9.559719963E-2
2.196968667E2	1.068979276E-1
2.198561000E2	1.502859116E-1
2.200320000E2	-3.484020397E-2
2.201920667E2	-6.951091456E-2
2.203678333E2	1.486118349E-1
2.205285000E2	1.379899828E-1
2.207039333E2	-2.709914333E-2
2.208639000E2	5.432191763E-3
2.210240000E2	-7.302436989E-1
2.211998333E2	-1.568395904E-1
2.213599667E2	-1.684017936E0
2.215361333E2	-4.624260690E-1
2.216964333E2	-7.732155267E-2
2.218560667E2	7.298480387E-2
2.220319667E2	2.630789626E-1
2.221921000E2	-2.777088223E-2
2.223680000E2	8.994913087E-2
2.225284333E2	6.608943775E-2
2.226881000E2	-4.228125794E-2
2.228639000E2	-5.517197481E-1
2.230245333E2	-6.581451829E-2
2.232000000E2	7.956746867E-2
2.233598667E2	4.406880901E-2
2.235199333E2	-1.555180954E-1
2.236959333E2	-1.618389990E-1
2.238559667E2	1.314846288E-1
2.240319333E2	-1.481224747E-1
2.241919667E2	-9.661498737E-2
2.243678333E2	-1.018903828E0
2.245281333E2	-8.189908874E-1
2.246879667E2	5.510102029E-2
2.248639667E2	-2.020325718E-1
2.250240000E2	9.354227951E-3
2.251998667E2	7.987280593E-3
2.253601333E2	-1.280652777E0
2.255200000E2	-1.718312157E0
2.256963667E2	-4.713735000E-1
2.258560000E2	2.331883432E-1
2.260319000E2	-2.052578895E-2
2.261919667E2	-1.851092881E-1
2.263521667E2	1.536877939E-3
2.265282000E2	-1.492244153E-1
2.266879667E2	-4.522597435E-2
2.268643333E2	-8.815464011E-2
2.270239333E2	-1.481091837E-2
2.271999000E2	-1.420952733E0
2.273599667E2	-4.009319487E-2
2.275200333E2	-1.155928764E-1
2.276962667E2	3.636622971E-2
2.278560333E2	2.889819299E-2
2.280318667E2	-9.490690125E-2
2.281920000E2	-8.276006939E-1
2.283520333E2	-1.923604611E0
2.285282000E2	-1.022102312E-1
2.286880333E2	1.635336567E-2
2.288639333E2	-1.397349077E-1
2.290239000E2	-2.033751117E-1
2.291845333E2	-1.017768984E-1
2.293600667E2	-8.713294999E-1
2.295199667E2	-1.074920783E0
2.296958667E2	-2.019674539E-1
2.298560667E2	-6.696623397E-1
2.300161000E2	1.405169188E-1
2.301921000E2	3.193945765E-2
2.303520333E2	4.879871659E-2
2.305279000E2	-2.050331809E-1
2.306879667E2	-1.142094285E0
2.308638000E2	-7.465926454E-1
2.310239000E2	-7.689508212E-1
2.311841000E2	1.586122563E-1
2.313600333E2	-3.710517085E-1
2.315200000E2	-2.536995252E-1
2.316959000E2	-2.159475471E-1
2.318560000E2	1.849709689E-1
2.320159667E2	-3.674223185E-2
2.321920000E2	-2.920139463E0
2.323523333E2	-1.930385894E0
2.325278667E2	-1.944222333E0
2.326880000E2	6.586189529E-2
2.328479667E2	-1.654321059E-1
2.330239333E2	-4.657381472E-2
2.331841667E2	5.879837727E-2
2.333599333E2	-1.803632927E0
2.335199333E2	-1.135610649E0
2.336798667E2	-9.665533914E-1
2.338562667E2	-3.423537554E-1
2.340160667E2	-2.777745696E0
2.341918333E2	-1.474605922E0
2.343521000E2	-4.006926820E-1
2.345278000E2	-1.288946114E-1
2.346879000E2	-1.441968424E0
2.348479667E2	-1.132795908E0
2.350239333E2	-1.639131837E0
2.351839000E2	-1.111122092E0
2.353600333E2	-1.945734352E-1
2.355199000E2	-2.963673448E-1
2.356800333E2	-1.073040019E-2
2.358559667E2	-4.097186529E-2
2.360162000E2	-3.383056095E0
2.361918667E2	-2.168789693E0
2.363518667E2	-1.168111872E0
2.365119000E2	-2.351739708E0
2.366880667E2	-1.595200004E0
2.368479667E2	-4.885680030E-1
2.370239000E2	-3.440928067E-1
2.371838667E2	-1.075044678E-1
2.373598000E2	-2.186566773E0
2.375199333E2	-2.115857660E0
2.376799333E2	-5.144803060E0
2.378558333E2	-4.234809069E-1
2.380163667E2	2.856277614E-2
2.381919000E2	-3.886485886E-1
2.383520000E2	-4.423792861E-1
2.385124333E2	-1.600526845E0
2.386879667E2	-1.488992444E0
2.388486667E2	-3.032570739E0
2.390238667E2	-8.998371793E-1
2.391839667E2	-1.466372491E0
2.393444000E2	-1.635367927E0
2.395199667E2	-1.292804975E0
2.396799667E2	-7.201138396E-1
2.398559000E2	-1.263289200E0
2.400159333E2	-5.979855305E0
2.401761667E2	-4.282251056E0
2.403518333E2	-9.172889037E-1
2.405118667E2	-4.618462512E-1
2.406878333E2	-2.067836726E-1
2.408479000E2	-3.459898442E-1
2.410237667E2	3.335983516E-1
2.411839333E2	-1.605273914E0
2.413445667E2	-1.398625884E0
2.415199667E2	-3.606846162E0
2.416801000E2	-6.988987171E-1
2.418558667E2	-4.668293682E-1
2.420159000E2	-6.945445660E-1
2.421762667E2	-5.431783025E-1
2.423520667E2	1.459991994E0
2.425119667E2	-3.824329786E0
2.426880667E2	-4.979184593E0
2.428479000E2	-2.985833632E0
2.430080000E2	-9.205936071E-1
2.431844000E2	-4.490684147E-1
2.433441333E2	-1.080583322E0
2.435201000E2	-2.707592765E-1
2.436799667E2	-1.805266144E0
2.438560000E2	-1.586146997E0
2.440159333E2	-4.276071422E0
2.441760000E2	-4.584415217E0
2.443518333E2	-1.754487587E0
2.445119667E2	-2.428939957E0
2.446879000E2	-1.653417969E-1
2.448479000E2	2.585793176E-1
2.450079000E2	-1.425731783E0
2.451844000E2	-3.961290586E0
2.453444000E2	-5.210996974E0
2.455199000E2	-5.636513232E-1
2.456798667E2	-4.778855744E-1
2.458400000E2	-1.071038442E0
2.460158667E2	-9.440891865E-1
2.461761000E2	8.313929701E-1
2.463518667E2	1.115076265E0
2.465119333E2	-1.746901310E0
2.466720333E2	-5.309956107E0
2.468479667E2	-1.967265839E0
2.470079333E2	-2.987548396E0
2.471839000E2	-8.152652436E-1
2.473442000E2	-9.556316180E-1
2.475199333E2	-1.709503138E-1
2.476799333E2	-3.288413707E0
2.478400333E2	-6.181725530E0
2.480159000E2	-1.752647245E0
2.481763000E2	-1.099038956E0
2.483519000E2	-1.552370608E0
2.485122000E2	-5.480454093E-1
2.486720000E2	1.739624047E0
2.488480333E2	1.679962026E0
2.490080333E2	-1.319492497E0
2.491841333E2	-3.098826898E0
2.493444667E2	-1.584178469E0
2.495048000E2	-9.244982803E-1
2.496800333E2	-7.685026410E-1
2.498401000E2	-9.019344190E-1
2.500160000E2	1.656302183E0
2.501763333E2	-1.213267533E0
2.503519667E2	-2.863883735E0
2.505124333E2	-8.465903015E-1
2.506719667E2	-1.213436474E0
2.508480333E2	-4.675364703E-1
2.510080000E2	-2.836833347E0
2.511841000E2	-1.138718491E0
2.513444667E2	-5.176951916E-1
2.515041000E2	-1.521004994E-1
2.516799667E2	-1.801069906E0
2.518400000E2	-2.075614990E0
2.520159333E2	-9.172158229E-1
2.521762667E2	-2.591728011E0
2.523360333E2	-1.283877218E0
2.525121667E2	5.534718215E-1
2.526720333E2	4.446407334E-1
2.528480333E2	-8.669746125E-1
2.530079667E2	-1.055232085E0
2.531681000E2	-8.522166917E-1
2.533440000E2	-1.524778291E0
2.535041333E2	3.450527334E-2
2.536800667E2	-1.338914297E0
2.538401000E2	9.524172087E-2
2.540159000E2	-2.419513010E-1
2.541761333E2	8.404913021E-2
2.543361333E2	-1.811039922E0
2.545119000E2	-5.496032736E-1
2.546720000E2	-7.846987018E-1
2.548478333E2	-3.123754383E-1
2.550080000E2	-6.094469584E-1
2.551680667E2	-1.037322183E0
2.553445000E2	-5.482767945E-2
2.555043000E2	-7.859877736E-1
2.556798333E2	-1.909140027E-1
2.558399333E2	-1.032950195E0
2.559999000E2	-6.303768898E-2
2.561765000E2	-5.767711456E-1
2.563360333E2	2.894911354E-2
2.565124333E2	-9.636832113E-1
2.566719667E2	-9.491277188E-1
2.568479667E2	-4.894076357E-2
2.570079333E2	-1.122168054E0
2.571679667E2	-3.854726265E-1
2.573441000E2	-1.109919259E0
2.575040000E2	-8.848736930E-1
2.576798667E2	-1.267335583E0
2.578399667E2	-6.935375021E-1
2.580005667E2	-5.083028238E-1
2.581763333E2	-3.337209378E-1
2.583360000E2	-3.022172633E0
2.585118333E2	-4.168613954E-1
2.586719667E2	-7.475740007E-1
2.588320333E2	-4.094269710E-1
2.590081667E2	-2.761607437E0
2.591680667E2	-2.932925533E0
2.593442000E2	-2.656485954E0
2.595039667E2	-5.295595348E-1
2.596645000E2	-2.640505723E0
2.598400333E2	-2.399426011E0
2.600001000E2	-6.863808252E-1
2.601764000E2	-2.643877783E0
2.603358667E2	-1.507737606E0
2.605118000E2	-1.603155946E0
2.606718000E2	-4.095785818E-1
2.608319333E2	-1.835557225E0
2.610079667E2	-2.016639128E-1
