0.12544583 0.16007298
0.12555417 0.1601659
0.1256625 0.16016664
0.12577083 0.16016494
0.12587917 0.16027066
0.1259875 0.16036124
0.12609583 0.16047261
0.12620417 0.16056665
0.1263125 0.1605883
0.12642083 0.16025898
0.12652917 0.1606303
0.1266375 0.16095014
0.12674583 0.16218053
0.12685417 0.16362275
0.1269625 0.16479792
0.12707083 0.16500211
0.12717917 0.16556606
0.1272875 0.16554423
0.12739583 0.16553185
0.12750417 0.16592858
0.1276125 0.16626928
0.12772083 0.16725101
0.12782917 0.16726257
0.1279375 0.16668602
0.12804583 0.16623992
0.12815417 0.16617288
0.1282625 0.16611961
0.12837083 0.16612896
0.12847917 0.16606865
0.1285875 0.1661853
0.12869583 0.16642532
0.12880417 0.16643373
0.1289125 0.16755408
0.12902083 0.16979277
0.12912917 0.17294318
0.1292375 0.17643064
0.12934583 0.18062675
0.12945417 0.18446141
0.1295625 0.18757131
0.12967083 0.18995493
0.12977917 0.19092511
0.1298875 0.1910876
0.12999583 0.19101537
0.13010417 0.19118113
0.1302125 0.19168605
0.13032083 0.191702
0.13042917 0.19152044
0.1305375 0.1908674
0.13064583 0.19020772
0.13075417 0.18998373
0.1308625 0.18982407
0.13097083 0.18982977
0.13107917 0.19041146
0.1311875 0.19185491
0.13129583 0.19340175
0.13140417 0.19406174
0.1315125 0.19401437
0.13162083 0.19403874
0.13172917 0.19416816
0.1318375 0.19427823
0.13194583 0.19448551
0.13205417 0.19437995
0.1321625 0.19398648
0.13227083 0.19364953
0.13237917 0.19357491
0.1324875 0.19389288
0.13259583 0.19451606
0.13270417 0.19449519
0.1328125 0.19330388
0.13292083 0.19122629
0.13302917 0.18875921
0.1331375 0.18724922
0.13324583 0.18674789
0.13335417 0.1866112
0.1334625 0.18645257
0.13357083 0.18653149
0.13367917 0.18671923
0.1337875 0.18660535
0.13389583 0.18585693
0.13400417 0.18622679
0.1341125 0.19036551
0.13422083 0.19727239
0.13432917 0.20478272
0.1344375 0.21168438
0.13454583 0.21756697
0.13465417 0.22111069
0.1347625 0.22227729
0.13487083 0.22231357
0.13497917 0.22272696
0.1350875 0.22452667
0.13519583 0.22625135
0.13530417 0.22699473
0.1354125 0.22696048
0.13552083 0.22607046
0.13562917 0.22589116
0.1357375 0.22587045
0.13584583 0.22588531
0.13595417 0.22593205
0.1360625 0.22705272
0.13617083 0.22909717
0.13627917 0.23005114
0.1363875 0.22978262
0.13649583 0.22990006
0.13660417 0.23103429
0.1367125 0.23331211
0.13682083 0.23610397
0.13692917 0.23815807
0.1370375 0.2391462
0.13714583 0.23911384
0.13725417 0.23817494
0.1373625 0.23751665
0.13747083 0.23744637
0.13757917 0.23778888
0.1376875 0.23781165
0.13779583 0.23756526
0.13790417 0.23757533
0.1380125 0.23750333
0.13812083 0.23640342
0.13822917 0.23491055
0.1383375 0.23364739
0.13844583 0.23312628
0.13855417 0.23280894
0.1386625 0.23285984
0.13877083 0.23348154
0.13887917 0.23908685
0.1389875 0.24798057
0.13909583 0.26018082
0.13920417 0.27196551
0.1393125 0.28246515
0.13942083 0.29046507
0.13952917 0.29541342
0.1396375 0.29751036
0.13974583 0.29749767
0.13985417 0.29729466
0.1399625 0.29740516
0.14007083 0.29763181
0.14017917 0.29768694
0.1402875 0.29783483
0.14039583 0.29925622
0.14050417 0.30070002
0.1406125 0.30143165
0.14072083 0.30003522
0.14082917 0.29810393
0.1409375 0.29711794
0.14104583 0.29702122
0.14115417 0.29689208
0.1412625 0.29671828
0.14137083 0.29772903
0.14147917 0.29996443
0.1415875 0.3027898
0.14169583 0.30602405
0.14180417 0.30921388
0.1419125 0.31172929
0.14202083 0.3127363
0.14212917 0.31246481
0.1422375 0.31162389
0.14234583 0.31059862
0.14245417 0.30971464
0.1425625 0.30930565
0.14267083 0.31105225
0.14277917 0.31543364
0.1428875 0.3196187
0.14299583 0.32165862
0.14310417 0.32133673
0.1432125 0.31919789
0.14332083 0.3162103
0.14342917 0.31389516
0.1435375 0.31330248
0.14364583 0.31808878
0.14375417 0.32635349
0.1438625 0.33522919
0.14397083 0.34467012
0.14407917 0.3518778
0.1441875 0.35592244
0.14429583 0.35734945
0.14440417 0.35711309
0.1445125 0.35675792
0.14462083 0.35655911
0.14472917 0.35657966
0.1448375 0.35668603
0.14494583 0.35666224
0.14505417 0.3572969
0.1451625 0.36164259
0.14527083 0.36530643
0.14537917 0.3665489
0.1454875 0.36537886
0.14559583 0.36216585
0.14570417 0.35891227
0.1458125 0.35642024
0.14592083 0.35511254
0.14602917 0.35416896
0.1461375 0.35471156
0.14624583 0.35695067
0.14635417 0.35932667
0.1464625 0.36087414
0.14657083 0.36071957
0.14667917 0.35865362
0.1467875 0.35570267
0.14689583 0.35429764
0.14700417 0.35510719
0.1471125 0.35576066
0.14722083 0.35566987
0.14732917 0.35513909
0.1474375 0.3550552
0.14754583 0.35559689
0.14765417 0.35637671
0.1477625 0.35659571
0.14787083 0.35534718
0.14797917 0.3519808
0.1480875 0.346095
0.14819583 0.34004078
0.14830417 0.33595223
0.1484125 0.33473402
0.14852083 0.33610953
0.14862917 0.33952323
0.1487375 0.3427455
0.14884583 0.34385853
0.14895417 0.34177231
0.1490625 0.33574918
0.14917083 0.32816708
0.14927917 0.32293495
0.1493875 0.32079575
0.14949583 0.32039529
0.14960417 0.32047533
0.1497125 0.32043279
0.14982083 0.32042928
0.14992917 0.32034176
0.1500375 0.32023987
0.15014583 0.32023165
0.15025417 0.31955119
0.1503625 0.31819697
0.15047083 0.31578757
0.15057917 0.31204826
0.1506875 0.30903723
0.15079583 0.30676406
0.15090417 0.30615102
0.1510125 0.30604535
0.15112083 0.30595153
0.15122917 0.30595683
0.1513375 0.306539
0.15144583 0.30793723
0.15155417 0.31009213
0.1516625 0.31265741
0.15177083 0.31679741
0.15187917 0.32112698
0.1519875 0.32441989
0.15209583 0.32588648
0.15220417 0.32681316
0.1523125 0.32807429
0.15242083 0.33073488
0.15252917 0.33367367
0.1526375 0.3360506
0.15274583 0.33656138
0.15285417 0.33437575
0.1529625 0.3311948
0.15307083 0.32828318
0.15317917 0.32607128
0.1532875 0.32562342
0.15339583 0.3257798
0.15350417 0.32652577
0.1536125 0.32856154
0.15372083 0.33229491
0.15382917 0.33663443
0.1539375 0.34022572
0.15404583 0.3429874
